Num,Id,Request,EN1,EN2,EN3,EN4,EN5,EN6,EN7,EN8,EN9,EN10,EN11,EN12,EN13,EN14,EN15,EN16,EN17,EN18,EN19,EN20,EN21,EN22,EN23,EN24,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,EN1,EN2,EN3,EN4,EN5,EN6,EN7,EN8,EN9,EN10,EN11,EN12,EN13,EN14,EN15,EN16,EN17,EN18,EN19,EN20,EN21,EN22,EN23,EN24,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,AVERAGE,AVERAGE_EN,AVERAGE_CH,BINARY_EN,BINARY_CH
750,622230,"Currently, <url> is a subcategory of <url>. What would you suggest doing about this?",4,,,,,0,,3,,,,3,,0,,,,,,,,,6,,,,,,4,,,,,9,,,,,3,,,,,12,3,,,,,,5,1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,1,blank,blank,blank,blank,blank,1,1,1,1,1,1
751,366090,"I'm getting a ""Metronome: q = 120"", but I've been in touch with them and they say they're in the process of fixing it. it IS 120, but should it be left out until there's no difference?",,0,,,,,-1,4,,,,0,,,,,2,,,7,,,,,,,,,,0,,,0,,,11,3,,,,,,2,,,,,,0,,0,blank,1,blank,blank,blank,blank,-1,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,1,1,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,1,0.846153846,0.666666667,1,1,1
752,392182,As far as I know MathSci has not edited any race related articles. If you think he is breaking his promise perhaps you should bring it up with him?,,3,,,,,-1,-3,,,,0,,,,,5,,,5,,,,,,,,,,-5,,,1,,,12,-3,,,,,,6,,,,1,,3,,6,blank,1,blank,blank,blank,blank,-1,-1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,1,-1,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,1,blank,1,0.428571429,0.333333333,0.5,1,1
753,491061,"I have put another warning on <url> with full details of the vandalism. Can this be reported to London Grid, please?",,2,,,,,0,0,,,,3,,,,,9,,,8,,,,,,,,,,-3,,,1,,,12,0,,,,,,11,,,,-1,,6,,-2,blank,1,blank,blank,blank,blank,1,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,1,1,blank,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,1,blank,-1,0.571428571,1,0.25,1,1
754,508767,"Hi, just noticed you reverted this page back to its pre-COPYVIO state. Any reason you didn't use the content at <url>?",,1,,,,,0,-2,,,,0,,,,,5,,,4,,,,,,,,,,-4,,,2,,,11,-3,,,,,,2,,,,-4,,-6,,-3,blank,1,blank,blank,blank,blank,1,-1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,1,-1,blank,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,-1,blank,-1,0.142857143,0.666666667,-0.25,1,-1
755,623377,"Sorry, no clue. The help desk wasn't helpful, huh?",,1,,,,,1,-6,,,,-2,,,,,1,,,6,,,,,,,,,,0,,,0,,,11,6,,,,,,-4,,,,-3,,-3,,-8,blank,1,blank,blank,blank,blank,1,-1,blank,blank,blank,-1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,1,1,blank,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,-1,blank,-1,0.142857143,0.333333333,0,1,1
756,389209,I thought I had explained it pretty clearly. What part did you disagree with?,,-1,,,,,-1,-2,,,,-4,,,,,1,,,7,,,,,,,,,,-8,,,-1,,,8,2,,,,,,-5,,,,-3,,0,,-7,blank,-1,blank,blank,blank,blank,-1,-1,blank,blank,blank,-1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,1,1,blank,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,1,blank,-1,-0.285714286,-0.333333333,-0.25,-1,-1
757,333431,"On second thought, the mix of pseudo-politeness, vulgarity and threats is...really creepy. Could ya...stop?",,1,,,,,1,-12,,,,-9,,,,,0,,,9,,,,,,,,,,-12,,,-2,,,4,4,,,,,,-6,,,,-2,,-5,,-10,blank,1,blank,blank,blank,blank,1,-1,blank,blank,blank,-1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,1,1,blank,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,-1,blank,-1,-0.142857143,0.333333333,-0.5,1,-1
758,461888,"Yes, sorry I didn't see the discussion. How about moving it to a subpage of <url>, say <url>?",,2,,,,,1,12,,,,-1,,,,,1,,,5,,,,,,,,,,4,,,1,,,12,5,,,,,,4,,,,1,,5,,6,blank,1,blank,blank,blank,blank,1,1,blank,blank,blank,-1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,1,1,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,1,blank,1,0.857142857,0.666666667,1,1,1
759,251234,I notice you occasionally use that remark in your edit summaries. I understand simple stuff like r and c. What does awai stand for?,,0,,,,,1,0,,,,0,,,,,4,,,8,,,,,,,,,,-4,,,1,,,11,2,,,,,,0,,,,0,,0,,0,blank,1,blank,blank,blank,blank,1,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,1,1,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,1,blank,1,0.857142857,1,0.75,1,1
760,336941,"Thanks for your note, Tom. As a matter of interest, how could you know who someone is based on the IP address?",,1,,,,,2,12,,,,2,,,,,7,,,7,,,,,,,,,,0,,,4,,,12,6,,,,,,9,,,,6,,3,,7,blank,1,blank,blank,blank,blank,1,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,1,1,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,1,blank,1,1,1,1,1,1
761,619228,"""Oh, that"", eh? So, you ''wrongly accused me of making death threats'', and that's all you have to say for yourself?",,,,,,,-10,-2,,,-8,,,-12,,,,,,-9,,,,-5,,,,,,,,,,-3,,-4,,,,-2,-7,,,,,,-5,-3,,,-12,blank,blank,blank,blank,blank,blank,-1,-1,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,-1,-1,blank,blank,blank,blank,blank,-1,-1,blank,blank,-1,-1,-1,-1,-1,-1
762,187616,Hi. Did you read the e-mail I sent to you last week?,,,,,,,3,10,,,1,,,-2,,,,,,5,,,,-2,,,,,,,,,,4,,10,,,,0,3,,,,,,-2,0,,,-12,blank,blank,blank,blank,blank,blank,1,1,blank,blank,1,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,1,blank,blank,blank,blank,blank,-1,1,blank,blank,-1,0.384615385,0.333333333,0.428571429,1,1
763,265472,"I noticed you made many edits to India-related articles, and I was just wondering if you were Indian? If you are, where do you live?",,,,,,,1,-11,,,-10,,,-2,,,,,,5,,,,-4,,,,,,,,,,7,,5,,,,1,-3,,,,,,3,0,,,0,blank,blank,blank,blank,blank,blank,1,-1,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,-1,blank,blank,blank,blank,blank,1,1,blank,blank,1,0.230769231,-0.333333333,0.714285714,-1,1
764,620147,"So you haven't found a flaw in any of their ideas themselves? As regards your other comment, are you saying that all Muslims are equally capable of finding out the truth about Islam?",,,,,,,-4,-1,,,2,,,-5,,,,,,5,,,,-2,,,,,,,,,,-1,,4,,,,-1,-7,,,,,,-3,-1,,,-10,blank,blank,blank,blank,blank,blank,-1,-1,blank,blank,1,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,-1,-1,blank,blank,blank,blank,blank,-1,-1,blank,blank,-1,-0.538461538,-0.333333333,-0.714285714,-1,-1
765,336645,"The image is only used on ONE page - the site of the film. What is the problem here, and how does it violate wikipedia policy?",,,,,,,-6,-12,,,-3,,,0,,,,,,6,,,,-4,,,,,,,,,,,,5,,,,0,-5,,,,,,-1,0,,,-6,blank,blank,blank,blank,blank,blank,-1,-1,blank,blank,-1,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,-1,blank,blank,blank,blank,blank,-1,1,blank,blank,-1,-0.166666667,-0.333333333,0,-1,1
766,340194,I've started looking at this article as you asked and inevitably I've got a few questions. Would you prefer me to list them here or on the article's talk page?,,,,,,,2,1,,,7,,,-2,,,,,,4,,,,3,,,,,,,,,,10,,9,,,,2,8,,,,,,5,3,,,8,blank,blank,blank,blank,blank,blank,1,1,blank,blank,1,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,1,blank,blank,blank,blank,blank,1,1,blank,blank,1,0.846153846,0.666666667,1,1,1
767,397166,Do I get a reference to my comment? Show me where I refuse to provide evidence backing up my changes?,,,,,,,-5,-5,,,-7,,,-3,,,,,,4,,,,-3,,,,,,,,,,7,,6,,,,0,-5,,,,,,-4,0,,,-9,blank,blank,blank,blank,blank,blank,-1,-1,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,-1,blank,blank,blank,blank,blank,-1,1,blank,blank,-1,-0.230769231,-0.666666667,0.142857143,-1,1
768,276582,I see you've created the page <url>. Are you by any chance related to the Hondo Hurricane?,,,,,,,0,1,,,2,,,3,,,,,,8,,,,2,,,,,,,,,,5,,6,,,,0,4,,,,,,2,0,,,2,blank,blank,blank,blank,blank,blank,1,1,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,1,blank,blank,blank,blank,blank,1,1,blank,blank,1,1,1,1,1,1
769,468308,"Thanks for telling me. Do you just perform the rename, and I then re-create the account to take it for myself?",,,,,,,2,1,,,3,,,8,,,,,,7,,,,2,,,,,,,,,,12,,9,,,,0,6,,,,,,2,3,,,-1,blank,blank,blank,blank,blank,blank,1,1,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,1,blank,blank,blank,blank,blank,1,1,blank,blank,-1,0.846153846,1,0.714285714,1,1
770,581650,"I just checked several of the most important Russian writers and painters and was shocked to see that some very important ones (and also well-known in the Western world) are as yet not in scope of the Biographies Project (think <url>, <url>, <url>, <url>, <url> and <url>). Which raises the question, how many more important persons are not in scope?",,,,,,,0,-11,,,1,,,0,,,,,,8,,,,0,,,,,,,,,,,,9,,,,0,4,,,,,,0,0,,,-2,blank,blank,blank,blank,blank,blank,1,-1,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,1,blank,blank,blank,blank,blank,1,1,blank,blank,-1,0.666666667,0.666666667,0.666666667,1,1
771,521601,I've been saying it has to win that award for a few weeks :) I'd be very shocked if it didn't win. Who hands out that particular award?,,,,0,,,,,3,,,,,4,,,,0,,,,,12,,,,,,,,-1,,,,,,,2,,,-3,,,,,,-2,0,,,-10,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,blank,blank,blank,blank,blank,-1,1,blank,blank,-1,0.272727273,1,-0.333333333,1,-1
772,55859,Thank you for reverting vandalism on my page. How did you catch it so fast?,,,,7,,,,,8,,,,,6,,,,2,,,,,-6,,,,,,,,0,,,,,,,3,,,-5,,,,,,4,-3,,,0,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,blank,blank,blank,blank,blank,1,-1,blank,blank,1,0.454545455,0.6,0.333333333,1,1
773,160238,I have made a Ukrainian version. Were would you like me to email it to?,,,,3,,,,,5,,,,,0,,,,0,,,,,12,,,,,,,,0,,,,,,,2,,,8,,,,,,3,2,,,12,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,1,1,blank,blank,1,1,1,1,1,1
774,344279,<url> Am I missing something?,,,,0,,,,,0,,,,,0,,,,-2,,,,,-8,,,,,,,,-1,,,,,,,1,,,10,,,,,,0,0,,,0,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,1,1,blank,blank,1,0.454545455,0.2,0.666666667,1,1
775,619047,LOL what did he say in the press???,,,,-1,,,,,2,,,,,-3,,,,6,,,,,10,,,,,,,,-1,,,,,,,3,,,4,,,,,,-4,0,,,-9,blank,blank,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,-1,1,blank,blank,-1,0.090909091,0.2,0,1,1
776,623156,"If the procedure for Article for Deletion/copyvio is the same, that could certainly be possible. Can you please provide a link to the appropriate pages/templates in that language?",,,,1,,,,,6,,,,,0,,,,0,,,,,12,,,,,,,,2,,,,,,,4,,,10,,,,,,4,1,,,-7,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,1,1,blank,blank,-1,0.818181818,1,0.666666667,1,1
777,515371,I don't recall. Is there something there that could damage my computer?,,,,3,,,,,3,,,,,0,,,,0,,,,,10,,,,,,,,0,,,,,,,0,,,0,,,,,,1,0,,,0,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,1,1,blank,blank,1,1,1,1,1,1
778,625975,<name> I still don~t understand. Are you saying Antonio Rumeu de Armas is a primary source BUT Samuel Elliot Morison is not a primary source?,,,,7,,,,,2,,,,,7,,,,-3,,,,,-6,,,,,,,,0,,,,,,,-1,,,,,,,,,2,-2,,,3,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,blank,1,-1,blank,blank,1,0.2,0.2,0.2,1,1
779,628881,What do you mean? How am I supposed to vindicate myself of this ridiculous accusation?,,,,-2,,,,,-4,,,,,-10,,,,-6,,,,,-5,,,,,,,,-3,,,,,,,-6,,,-12,,,,,,-7,-3,,,-12,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,blank,-1,-1,blank,blank,-1,-1,-1,-1,-1,-1
780,428651,"Yes, I can vouch for <url> since she taught me when I was doing my undergrad! :) Have all these been restored?",,,,6,,,,,6,,,,,9,,,,3,,,,,12,,,,,,,,1,,,,,,,2,,,6,,,,,,0,0,,,0,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,1,1,blank,blank,1,1,1,1,1,1
781,192825,"<name> told me it with the reasons of what I put in my edit summary, so if you need a better explanation ask him. I left Billboard Hot 100 as Billboard Hot 100 because that's the exact name of the chart?",,,4,,,0,,-1,,,,,-2,,0,,,,-2,,,,,,,,-2,,,-7,,2,,,-2,,-3,,,,,-3,,,,,,-2,,,-4,blank,blank,1,blank,blank,1,blank,-1,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,1,blank,blank,-1,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,blank,-1,-0.428571429,0,-0.75,1,-1
782,348100,"Hi, I'm new to RC patrol, and I was wondering how you do the 'reverted edits by X to version by Y' edit summary. Is there a shortcut to reverting an edit?",,,0,,,0,,6,,,,,0,,0,,,,5,,,,,,,,6,,,0,,3,,,4,,6,,,,,0,,,,,2,2,,,6,blank,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,1,blank,blank,1,1,1,1,1,1
783,72875,"You are being very insulting on <url>. Can't you just trust the strength of your arguments, instead of insulting people who are doing their best to help improve Wikipedia?",,,-3,,,1,,-3,,,,,-1,,0,,,,-1,,,,,,,,-9,,,-12,,-6,,,-6,,-3,,,,,-9,,,,,-5,-3,,,-12,blank,blank,-1,blank,blank,1,blank,-1,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,-1,blank,blank,-1,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,-1,blank,blank,-1,-0.733333333,-0.333333333,-1,-1,-1
784,625513,"Unfortunetally, I have no experiance with this kind of thing, nor have the program you discribed. Maybe we should find a user that can?",,,,,,0,,4,,,,,0,,0,,,,2,,,,,,,,6,,,-2,,2,,,-2,,3,,,,,0,,,,,6,2,,,0,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,blank,1,blank,blank,-1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,1,blank,blank,1,0.714285714,1,0.555555556,1,1
785,3362,"I've created <url>, which I expected to be a 3-line stub - amazing what these little lumps of rock have to say for themselves. Could you provide a translation of the name?",,,3,,,1,,0,,,,,0,,0,,,,1,,,,,,,,4,,,9,,2,,,2,,4,,,,,0,,,,,4,2,,,-2,blank,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,1,blank,blank,-1,0.866666667,1,0.777777778,1,1
786,414652,"I see you ended the Article for Deletion on <url> and removed the tag. Will you remove it on the other two articles that were proposed along with it, <url> and <url>?",,,-1,,,8,,0,,,,,1,,0,,,,0,,,,,,,,3,,,-4,,1,,,0,,3,,,,,0,,,,,1,2,,,-2,blank,blank,-1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,1,blank,blank,-1,0.6,0.666666667,0.555555556,1,1
787,28653,One other question I have is that the ''Wikipedia'' article states that his 1968 paper had been first rejected by American publications before it was accepted by the British one. Would you happen to know why?,,,3,,,2,,11,,,,,1,,-1,,,,0,,,,,,,,6,,,0,,3,,,4,,4,,,,,0,,,,,6,2,,,11,blank,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,-1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,1,blank,blank,1,0.866666667,0.666666667,1,1,1
788,221030,"On another note, I'm going to assume that you were the one who also added ridership data for various LIRR stations, am I correct? If so, could you kindly point me towards your source?",,,5,,,0,,3,,,,,-1,,0,,,,2,,,,,,,,8,,,-8,,6,,,2,,4,,,,,6,,,,,4,4,,,8,blank,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,1,blank,blank,1,0.733333333,0.666666667,0.777777778,1,1
789,367423,I'm afraid I don't understand what you are asking. Could you perhaps try to explain it in another way?,,,4,,,5,,12,,,,,2,,0,,,,6,,,,,,,,8,,,-3,,6,,,2,,2,,,,,3,,,,,4,5,,,12,blank,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,1,blank,blank,1,0.866666667,1,0.777777778,1,1
790,277958,"In what way do the GMTV images, such as <url>, conform with the guidelines at <url>? Where is the statement on the website saying that it is a press kit, and the images can be reproduced?",,,0,,,3,,0,,,,,0,,0,,,,1,,,,,,,,-3,,,0,,0,,,2,,-1,,,,,0,,,,,-1,0,,,-3,blank,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,1,blank,blank,1,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,blank,-1,1,blank,blank,-1,0.466666667,1,0.111111111,1,1
791,621651,It just doesn't make sense (to me) that we use a manga spelling for one name but a Simmons' spelling for another. Can't we just go along with Simmons on this one?,,,-1,,,,,,-4,,-3,,,-9,,,,,,,-4,-2,,-1,,,,-3,,,,,0,,,,,-6,,,-11,,,,-4,,,,,,-6,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,-1,blank,blank,blank,blank,blank,blank,-1,-1,blank,-1,blank,blank,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,-0.846153846,-1,-0.666666667,-1,-1
792,63171,Any idea what happened here <url>? Buffer overflow because my comment was too long?,,,-1,,,,,,3,,3,,,2,,,,,,,-3,0,,0,,,,0,,,,,0,,,,,-1,,,6,,,,0,,,,,,0,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,-1,1,blank,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,1,0.538461538,0.428571429,0.666666667,1,1
