Community,Num,Index,Id,Request,EN1,EN2,EN3,EN4,EN5,EN6,EN7,EN8,EN9,EN10,EN11,EN12,EN13,EN14,EN15,EN16,EN17,EN18,EN19,EN20,EN21,EN22,EN23,EN24,EN25,EN26,EN27,EN28,EN29,EN30,EN31,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,EN1_zscore,EN2_zscore,EN3_zscore,EN4_zscore,EN5_zscore,EN6_zscore,EN7_zscore,EN8_zscore,EN9_zscore,EN10_zscore,EN11_zscore,EN12_zscore,EN13_zscore,EN14_zscore,EN15_zscore,EN16_zscore,EN17_zscore,EN18_zscore,EN19_zscore,EN20_zscore,EN21_zscore,EN22_zscore,EN23_zscore,EN24_zscore,EN25_zscore,EN26_zscore,EN27_zscore,EN28_zscore,EN29_zscore,EN30_zscore,EN31_zscore,CH1_zscore,CH2_zscore,CH3_zscore,CH4_zscore,CH5_zscore,CH6_zscore,CH7_zscore,CH8_zscore,CH9_zscore,CH10_zscore,CH11_zscore,CH12_zscore,CH13_zscore,CH14_zscore,CH15_zscore,CH16_zscore,CH17_zscore,CH18_zscore,CH19_zscore,CH20_zscore,CH21_zscore,label_t,label_t_z,label_d,label_d_z
Wikipedia,164,163,624484,"Where is the exception in <url> for ""tossing out citations and verifiable in order to make it easier for the reader""? Who are you to disagree with Nikon's label of ""Compact Professional""?",-12,,,,,-7,,,,-12,,,-2,,,,,-8,,,-7,,-11,,,,,,,-8,,-8,,,,,,,2,,,-12,,,,,,0,,,0,,-2.086625694,,,,,-1.586719476,,,,-2.007649386,,,-0.930238487,,,,,-2.771236659,,,-2.052748996,,-1.699966297,,,,,,,-1.963391181,,-2.083790925,,,,,,,0.421075517,,,-2.220474536,,,,,,0.009089182,,,0.281883908,,0,1,1,1
Wikipedia,165,164,620852,Thanks! =D And how soon are we going to try to get The Lost Age to Featured Article?,4,,,,,-3,,,,4,,,7,,,,,3,,,2,,7,,,,,,,6,,2,,,,,,,4,,,9,,,,,,12,,,2,,0.372722793,,,,,-0.629510273,,,,1.040738768,,,1.848897243,,,,,0.836290353,,,0.7025661,,0.879539992,,,,,,,1.174629984,,0.144446806,,,,,,,0.827631188,,,1.397910082,,,,,,1.754212041,,,0.860487718,,0,0,-1,-1
Wikipedia,166,165,577073,"I am doing stub cleaning and consolidation that is needed to reduce the incidence of tiny articles. For instance, did you know that the Luis Rodriguez article was linked to by a music producer, two boxers and a singer?",-1,,,,,5,,,,1,,,-3,,,,,1,,,0,,3,,,,,,,2,,0,,,,,,,4,,,6,,,,,,-3,,,0,,-0.395823609,,,,,1.284908131,,,,0.469165989,,,-1.239031346,,,,,0.180376351,,,0.090273856,,0.306316372,,,,,,,0.278052508,,-0.30120074,,,,,,,0.827631188,,,0.880997994,,,,,,-0.427191533,,,0.281883908,,0,0,-1,-1
Wikipedia,167,166,215843,"I didn't remove the image; I just moved it down to the bottom of the box, to avoid having a long stack of images at the top. Is that a problem?",-7,,,,,6,,,,-9,,,2,,,,,-1,,,-4,,-1,,,,,,,-4,,-12,,,,,,,1,,,6,,,,,,-6,,,-1,,-1.318079292,,,,,1.524210431,,,,-1.436076607,,,0.304932948,,,,,-0.475537652,,,-1.134310631,,-0.266907248,,,,,,,-1.066813705,,-2.975086017,,,,,,,0.217797681,,,0.880997994,,,,,,-0.863472248,,,-0.007417998,,0,0,0,0
Wikipedia,168,167,629841,Is there any way I could talk you into being more conservative with creation of new articles? Do you agree that some of what you're creating here would be seen as obviously deletable material by most editors?,-10,,,,,-8,,,,-3,,,3,,,,,-1,,,-7,,-10,,,,,,,-7,,12,,,,,,,-1,,,12,,,,,,-5,,,2,,-1.779207134,,,,,-1.826021776,,,,-0.292931049,,,0.613725807,,,,,-0.475537652,,,-2.052748996,,-1.556660392,,,,,,,-1.739246812,,2.372684537,,,,,,,-0.18875799,,,1.914822171,,,,,,-0.718045343,,,0.860487718,,1,1,1,1
Wikipedia,169,168,612483,"I still prefer Huxley's version, as I don't think that version makes the dying off clear, and ignores the r-type organism analogue. Is there any way to work more emphasis into the dying off part in, as it's absolutely crucial to the removal of unfit forms?",-6,,,,,3,,,,0,,,0,,,,,0,,,0,,2,,,,,,,2,,10,,,,,,,3,,,-6,,,,,,9,,,-1,,-1.164370012,,,,,0.80630353,,,,0.27864173,,,-0.31265277,,,,,-0.14758065,,,0.090273856,,0.163010467,,,,,,,0.278052508,,1.927036991,,,,,,,0.624353352,,,-1.186650359,,,,,,1.317931326,,,-0.007417998,,0,0,-1,-1
Wikipedia,170,169,554731,"By chance, I have indef blocked <person> over your 31-hour block. Would you like me to keep indef block or change it back to 31 hours?",-2,,,,,-5,,,,0,,,-1,,,,,0,,,3,,3,,,,,,,3,,11,,,,,,,-1,,,6,,,,,,0,,,2,,-0.54953289,,,,,-1.108114875,,,,0.27864173,,,-0.621445628,,,,,-0.14758065,,,1.008712222,,0.306316372,,,,,,,0.502196877,,2.149860764,,,,,,,-0.18875799,,,0.880997994,,,,,,0.009089182,,,0.860487718,,0,0,-1,-1
Wikipedia,171,170,83784,"OK, the 3920th is done. Any further thoughts?",,,,3,,,,,,,,,,1,,,,,12,,1,,,2,,0,,6,,,,6,,,,,,-7,,,,,0,,,,3,,,,0,,,,,0.577077613,,,,,,,,,,0.317497159,,,,,1.291064749,,0.396419978,,,0.051943516,,-1.196842693,,0.989729578,,,,1.035741899,,,,,,-2.154279729,,,,,0.148594705,,,,0.803248707,,,,0.281883908,,0,0,-1,-1
Wikipedia,172,171,384811,"Yobot labelled <url> as a stub, though it has <person>. Perhaps that's a dab template Yobot doesn't know about?",,,,2,,,,,,,,,,4,,,,,9,,2,,,1,,2,,2,,,,9,,,,,,-5,,,,,1,,,,0,,,,0,,,,,0.313629137,,,,,,,,,,0.991827409,,,,,0.694040588,,0.7025661,,,-0.263713236,,-0.293565189,,0.2356499,,,,1.704213218,,,,,,-1.72826068,,,,,0.334338087,,,,0.057374908,,,,0.281883908,,0,0,-1,-1
Wikipedia,173,172,508269,"...why not try something a bit more proactive? Now, obviously he's using proxies, but are there no rangeblocks that might make his job harder?",,,,-2,,,,,,,,,,-1,,,,,6,,-5,,,2,,4,,-3,,,,-7,,,,,,-3,,,,,-7,,,,-9,,,,-1,,,,,-0.740164764,,,,,,,,,,-0.132056341,,,,,0.097016426,,-1.440456753,,,0.051943516,,0.609712315,,-0.706949699,,,,-1.860967151,,,,,,-1.302241632,,,,,-1.151608965,,,,-2.180246491,,,,-0.007417998,,1,1,1,1
Wikipedia,174,173,328920,The copyediting is being done as I speak. Anything else you can think of?,,,,5,,,,,,,,,,7,,,,,12,,3,,,1,,9,,2,,,,0,,,,,,-2,,,,,0,,,,0,,,,0,,,,,1.103974563,,,,,,,,,,1.666157659,,,,,1.291064749,,1.008712222,,,-0.263713236,,2.867906076,,0.2356499,,,,-0.30120074,,,,,,-1.089232108,,,,,0.148594705,,,,0.057374908,,,,0.281883908,,1,1,1,1
Wikipedia,175,174,594145,thank you. any clue what happened?,,,,12,,,,,,,,,,6,,,,,10,,2,,,3,,0,,6,,,,2,,,,,,1,,,,,6,,,,6,,,,3,,,,,2.948113891,,,,,,,,,,1.441380909,,,,,0.893048641,,0.7025661,,,0.367600268,,-1.196842693,,0.989729578,,,,0.144446806,,,,,,-0.450203536,,,,,1.263054994,,,,1.549122507,,,,1.149789623,,0,0,-1,-1
Wikipedia,176,175,542963,"See: <url>. If I remember correctly, you said you planned on cleaning up after the bot tagged the images; is that still the case?",,,,9,,,,,,,,,,-1,,,,,8,,-1,,,3,,4,,-1,,,,6,,,,,,-3,,,,,0,,,,-3,,,,-2,,,,,2.157768465,,,,,,,,,,-0.132056341,,,,,0.495032534,,-0.215872265,,,0.367600268,,0.609712315,,-0.329909859,,,,1.035741899,,,,,,-1.302241632,,,,,0.148594705,,,,-0.688498892,,,,-0.296719903,,0,0,-1,-1
Wikipedia,177,176,133725,"I don't think I've used it in Wikipedia. So, if I haven't, why did you bring it up?",,,,-5,,,,,,,,,,-8,,,,,3,,-5,,,-3,,0,,-4,,,,-7,,,,,,-6,,,,,-12,,,,-11,,,,-2,,,,,-1.53051019,,,,,,,,,,-1.70549359,,,,,-0.500007735,,-1.440456753,,,-1.526340244,,-1.196842693,,-0.895469618,,,,-1.860967151,,,,,,-1.941270204,,,,,-2.080325872,,,,-2.677495691,,,,-0.296719903,,0,0,-1,-1
Wikipedia,178,177,355457,"Some pictures are not mine, but those that I have changed, their own. And you can submit a complaint the owners of those photos?",,,,0,,,,,,,,,,0,,,,,2,,-5,,,,,1,,-2,,,,,,,,,,-3,,,,,-10,,,,-6,,,,0,,,,,-0.213267813,,,,,,,,,,0.092720409,,,,,-0.699015789,,-1.440456753,,,,,-0.745203941,,-0.518429779,,,,,,,,,,-1.302241632,,,,,-1.70883911,,,,-1.434372692,,,,0.281883908,,0,0,-1,-1
Wikipedia,179,178,496654,"When I find 20 sources calling an Individual Armenian including TURKISH, the NYT and Time's article are presented in a dubious manner, how can I bey considered aggressive? It is the duty of every editor and admin to weed out Original research and dubious citations, no?",,,,-4,,,,,,,,,,-4,,,,,3,,-2,,,0,,2,,-4,,,,-8,,,,,,-1,,,,,-10,,,,-10,,,,-1,,,,,-1.267061715,,,,,,,,,,-0.80638659,,,,,-0.500007735,,-0.522018387,,,-0.579369988,,-0.293565189,,-0.895469618,,,,-2.083790925,,,,,,-0.876222584,,,,,-1.70883911,,,,-2.428871091,,,,-0.007417998,,0,0,-1,-1
Wikipedia,180,179,567951,Are you calling me a vandal for visiting your user page? Or am I just <url>?,,,,-5,,,,,,,,,,-8,,,,,1,,-2,,,0,,2,,-4,,,,-8,,,,,,-6,,,,,-6,,,,-10,,,,-2,,,,,-1.53051019,,,,,,,,,,-1.70549359,,,,,-0.898023843,,-0.522018387,,,-0.579369988,,-0.293565189,,-0.895469618,,,,-2.083790925,,,,,,-1.941270204,,,,,-0.965865584,,,,-2.428871091,,,,-0.296719903,,0,0,-1,-1
Wikipedia,181,180,34411,I was thinking about creating a page about Nintendo eShop. And since you are a well trusted user I am asking you if you think that would just be deleted because there isn't enough information?,,,,,,6,1,,,,12,,,,,1,7,,,0,,,,3,,,,10,,,,,4,,,,,,,4,,9,,,,3,,,,2,,,,,,,,1.524210431,0.103746904,,,,1.055371699,,,,,0.422174298,1.143110355,,,-0.139858631,,,,0.367600268,,,,1.743809257,,,,,0.077969587,,,,,,,0.419649895,,1.397910082,,,,0.270466653,,,,1.038197854,,,0,0,-1,-1
Wikipedia,182,181,381792,It is an obvious and strongly followed point that april fools jokes ''should not disrupt the running of the wiki''. Could you explain why the HELLS you coated a dozen users' pages with pictures of jimbo's ugly bearded fizzogg?,,,,,,-11,-9,,,,-2,,,,,-12,-12,,,0,,,,-6,,,,-11,,,,,0,,,,,,,-4,,-12,,,,3,,,,2,,,,,,,,-2.543928678,-3.451942432,,,,-2.580167403,,,,,-1.841028124,-2.743976311,,,-0.139858631,,,,-2.4733105,,,,-2.215109056,,,,,-0.739529715,,,,,,,-1.138804521,,-2.220474536,,,,0.270466653,,,,1.038197854,,,0,1,1,1
Wikipedia,183,182,141067,There is a special tool which shows you page sizes? Would you like to know how to use it?,,,,,,10,3,,,,6,,,,,0,2,,,-1,,,,4,,,,-11,,,,,-2,,,,,,,5,,12,,,,5,,,,2,,,,,,,,2.481419634,0.814884771,,,,-0.502716488,,,,,0.248081804,0.120192811,,,-0.426748131,,,,0.68325702,,,,-2.215109056,,,,,-1.148279365,,,,,,,0.614456697,,1.914822171,,,,1.108382952,,,,1.038197854,,,0,0,-1,-1
Wikipedia,184,183,258490,"Your <url> is a brilliant idea! Would you mind if I linked to it from my collection of ""Useful things"" on my user page?",,,,,,12,7,,,,12,,,,,12,8,,,3,,,,5,,,,12,,,,,4,,,,,,,12,,12,,,,5,,,,4,,,,,,,,2.960024235,2.237160505,,,,1.055371699,,,,,2.337191732,1.347693864,,,0.720809869,,,,0.998913772,,,,2.120849096,,,,,0.077969587,,,,,,,1.978104311,,1.914822171,,,,1.108382952,,,,2.325885114,,,0,0,-1,-1
Wikipedia,185,184,280419,"See the page <url>, and in particular the section <url>. Does that make sense?",,,,,,1,5,,,,7,,,,,0,3,,,1,,,,0,,,,-1,,,,,-3,,,,,,,-7,,-8,,,,1,,,,0,,,,,,,,0.327698929,1.526022638,,,,-0.243035123,,,,,0.248081804,0.32477632,,,0.147030869,,,,-0.579369988,,,,-0.329909859,,,,,-1.35265419,,,,,,,-1.723224927,,-1.531258418,,,,-0.567449645,,,,-0.249489407,,,1,1,1,1
Wikipedia,186,185,625663,"Thank you for your comments. May I refer you to <url>, where I think you will find the sort of criticism section that you are looking for?",,,,,,12,7,,,,5,,,,,11,4,,,-1,,,,4,,,,6,,,,,4,,,,,,,4,,9,,,,7,,,,4,,,,,,,,2.960024235,2.237160505,,,,-0.762397852,,,,,2.163099238,0.529359829,,,-0.426748131,,,,0.68325702,,,,0.989729578,,,,,0.077969587,,,,,,,0.419649895,,1.397910082,,,,1.946299251,,,,2.325885114,,,0,0,-1,-1
Wikipedia,187,186,563491,"The Hitchin-related hoax claims by <url> seem to have led to a rather precipitate response, considering that he has only been an editor for a few days. Is there something going on here that isn't obvious?",,,,,,0,0,,,,3,,,,,-7,2,,,0,,,,0,,,,1,,,,,0,,,,,,,0,,-4,,,,4,,,,0,,,,,,,,0.088396628,-0.25182203,,,,-1.281760581,,,,,-0.970565654,0.120192811,,,-0.139858631,,,,-0.579369988,,,,0.04712998,,,,,-0.739529715,,,,,,,-0.359577313,,-0.8420423,,,,0.689424803,,,,-0.249489407,,,0,0,0,0
Wikipedia,188,187,163563,Hello im trying to make a task force for the Empire of Brazil with some people but we dont know how to make the actually task force stuff like the banner and how to make the quality chart template to see what class each article is. Im asking if you can help make it since i saw you made WikiProject Dam?,,,,,,7,1,,,,12,,,,,-3,4,,,1,,,,2,,,,6,,,,,0,,,,,,,4,,5,,,,0,,,,0,,,,,,,,1.763512732,0.103746904,,,,1.055371699,,,,,-0.274195678,0.529359829,,,0.147030869,,,,0.051943516,,,,0.989729578,,,,,-0.739529715,,,,,,,0.419649895,,0.708693965,,,,-0.986407795,,,,-0.249489407,,,0,0,-1,-1
Wikipedia,189,188,358625,I can't find anything about Crimson Echoes' Gameplay. Do you think that its good as it is?,,,,,,1,3,,,,8,,,,,-3,4,,,-2,,,,1,,,,-3,,,,,3,,,,,,,-2,,-2,,,,2,,,,0,,,,,,,,0.327698929,0.814884771,,,,0.016646241,,,,,-0.274195678,0.529359829,,,-0.713637631,,,,-0.263713236,,,,-0.706949699,,,,,-0.126405239,,,,,,,-0.749190917,,-0.497434242,,,,-0.148491496,,,,-0.249489407,,,0,0,-1,-1
Wikipedia,190,189,380241,"Sorry <name>, but I don't understand. Even if your man didn't meet <url>, how could he fail to meet <url>?",,,,,,-9,-4,,,,8,,,,,-9,3,,,3,,,,2,,,,-4,,,,,-3,,,,,,,-7,,-6,,,,3,,,,0,,,,,,,,-2.065324077,-1.674097764,,,,0.016646241,,,,,-1.318750642,0.32477632,,,0.720809869,,,,0.051943516,,,,-0.895469618,,,,,-1.35265419,,,,,,,-1.723224927,,-1.186650359,,,,0.270466653,,,,-0.249489407,,,0,0,-1,-1
Wikipedia,191,190,214946,"Hey, several of the footnotes that you use in <url> are Harvard footnotes, which means that they need the full citation of the books in works cited section. I imagine you grabbed some of that information from some other places, would you mind retriveing the bibliographic data?",,6,4,,,,,10,4,,,,8,,,-3,,,,,,2,,,,,-3,,,4,,2,,,,,6,,,,1,,,,,3,,,2,,,,,1.58333311,1.353461639,,,,,1.678136175,0.61176826,,,,2.157690101,,,-0.274195678,,,,,,0.571064488,,,,,-0.931437049,,,0.726341246,,0.144446806,,,,,0.144061168,,,,0.233947056,,,,,0.270466653,,,0.354577439,,,,0,0,-1,-1
Wikipedia,192,191,231174,Don't you think it's taken too far back to be of any use? Do we have any alternatives?,,-1,2,,,,,-3,3,,,,0,,,-9,,,,,,,,,,,0,,,-3,,-2,,,,,-2,,,,-1,,,,,5,,,2,,,,,0.048233137,0.568846196,,,,,-0.393151508,0.383069845,,,,-0.31265277,,,-1.318750642,,,,,,,,,,,-0.299954304,,,-0.842669336,,-0.746848286,,,,,-1.877849966,,,,-0.072604259,,,,,1.108382952,,,0.354577439,,,,0,0,0,0
Wikipedia,193,192,619548,How do you save it??,,0,0,,,,,0,5,,,,0,,,-2,,,,,,-1,,,,,-3,,,0,,-2,,,,,0,,,,0,,,,,0,,,-1,,,,,0.267533133,-0.215769247,,,,,0.084837957,0.840466674,,,,-0.31265277,,,-0.100103184,,,,,,-0.071383061,,,,,-0.931437049,,,-0.17023623,,-0.746848286,,,,,-1.372372183,,,,0.080671398,,,,,-0.986407795,,,-0.268703216,,,,0,0,-1,-1
Wikipedia,194,193,342335,"<url> <url> version, but mighty all the same. Am I wrong?",,-4,2,,,,,-1,2,,,,0,,,-4,,,,,,-3,,,,,4,,,-2,,-2,,,,,1,,,,-1,,,,,0,,,3,,,,,-0.609666852,0.568846196,,,,,-0.074491865,0.15437143,,,,-0.31265277,,,-0.448288172,,,,,,-0.499681427,,,,,0.54202269,,,-0.618524967,,-0.746848286,,,,,-1.119633291,,,,-0.072604259,,,,,-0.986407795,,,0.562337657,,,,0,0,-1,-1
Wikipedia,195,194,290134,Hi <name>- I'm a touch concerned about the entry on Ian Levine's bio about his comparison to the Abzorbaloff thing. Even if critics have speculated about it- is this really needed on a biographical page?,,8,2,,,,,-3,4,,,,0,,,-3,,,,,,-9,,,,,6,,,-2,,0,,,,,3,,,,0,,,,,3,,,0,,,,,2.021933103,0.568846196,,,,,-0.393151508,0.61176826,,,,-0.31265277,,,-0.274195678,,,,,,-1.784576526,,,,,0.963011187,,,-0.618524967,,-0.30120074,,,,,-0.614155507,,,,0.080671398,,,,,0.270466653,,,-0.060942997,,,,0,0,-1,-1
Wikipedia,196,195,257087,I get the regular edit page with the instructions and everything when I click on it. Did you replace SOCKMASTER with the actual name of the sockmaster (the account controlling all the sock puppets) in the box?,,-3,0,,,,,-4,1,,,,0,,,0,,,,,,0,,,,,-1,,,-2,,0,,,,,0,,,,0,,,,,1,,,-2,,,,,-0.390366855,-0.215769247,,,,,-0.55248133,-0.074326985,,,,-0.31265277,,,0.248081804,,,,,,0.142766122,,,,,-0.510448553,,,-0.618524967,,-0.30120074,,,,,-1.372372183,,,,0.080671398,,,,,-0.567449645,,,-0.476463434,,,,0,0,-1,-1
Wikipedia,197,196,385104,"The <url> states that ''Endymion'' was an <person>, and the only one of five actually built. Does Conway mention this?",,6,0,,,,,3,0,,,,1,,,0,,,,,,0,,,,,0,,,4,,0,,,,,0,,,,0,,,,,2,,,0,,,,,1.58333311,-0.215769247,,,,,0.562827422,-0.3030254,,,,-0.003859911,,,0.248081804,,,,,,0.142766122,,,,,-0.299954304,,,0.726341246,,-0.30120074,,,,,-1.372372183,,,,0.080671398,,,,,-0.148491496,,,-0.060942997,,,,0,0,-1,-1
Wikipedia,198,197,529029,last msg ???,,-11,-3,,,,,-9,0,,,,-4,,,-3,,,,,,-11,,,,,-7,,,-8,,-2,,,,,-3,,,,-1,,,,,0,,,3,,,,,-2.144766825,-1.392692411,,,,,-1.349130439,-0.3030254,,,,-1.547824205,,,-0.274195678,,,,,,-2.212874892,,,,,-1.773414043,,,-1.963391181,,-0.746848286,,,,,-2.130588858,,,,-0.072604259,,,,,-0.986407795,,,0.562337657,,,,1,0,-1,-1
Wikipedia,199,198,24580,"Okay. But in that case, shouldn't the meanings ""of"" and ""from"" from some languages be removed from the article as well?",,-3,2,,,,,-2,-3,,,,-1,,,-2,,,,,,-2,,,,,6,,,-3,,-1,,,,,-1,,,,0,,,,,2,,,2,,,,,-0.390366855,0.568846196,,,,,-0.233821686,-0.989120644,,,,-0.621445628,,,-0.100103184,,,,,,-0.285532244,,,,,0.963011187,,,-0.842669336,,-0.524024513,,,,,-1.625111075,,,,0.080671398,,,,,-0.148491496,,,0.354577439,,,,0,0,-1,-1
Wikipedia,200,199,466860,Thanks for the info but the page is still giving the same warnings. Any ideas why this might be happening?,,4,8,,,,,-1,8,,,,7,,,2,,,,,,-1,,,,,8,,,5,,10,,,,,1,,,,1,,,,,2,,,1,,,,,1.144733118,2.922692524,,,,,-0.074491865,1.526561919,,,,1.848897243,,,0.596266792,,,,,,-0.071383061,,,,,1.383999684,,,0.950485615,,1.927036991,,,,,-1.119633291,,,,0.233947056,,,,,-0.148491496,,,0.146817221,,,,0,0,1,1
Wikipedia,201,200,226534,"It's cool (<url>), but the high resolution vs. seems to be different, see <url>. Hmm why?",,,,5,,,,,,,12,-1,,,,,,,3,,,,,,,,8,,,-3,,,,,,,,,2,,,,,-2,3,,,,3,,,,,,,1.103974563,,,,,,,1.055371699,-0.329301932,,,,,,,-0.500007735,,,,,,,,1.383999684,,,-0.842669336,,,,,,,,,0.421075517,,,,,-1.551823686,0.853527453,,,,0.562337657,,,,0,0,-1,-1
Wikipedia,202,201,529244,"Hi <name> I can't seem to find a hook I entered in DYK Feb 24, it's about the novel <url>, along with suggestions from other eds. Can you find what happened to it, please?",,,,12,,,,,,,11,6,,,,,,,11,,5,,,,,,12,,,6,,,,,,,,,4,,,,,0,3,,,,3,,,,,,,2.948113891,,,,,,,0.795690335,0.875986186,,,,,,,1.092056695,,1.621004466,,,,,,2.225976678,,,1.174629984,,,,,,,,,0.827631188,,,,,-1.054244949,0.853527453,,,,0.562337657,,,,1,1,1,1
Wikipedia,203,202,281450,(undent) Your Chinese is much better than mine. Is it possible in Chinese to omit a conjunction such as u548c or u8ddf and let a string of two successive nouns refer to a set of two objects?,,,,12,,,,,,,12,8,,,,,,,5,,3,,,,,,5,,,8,,,,,,,,,8,,,,,4,2,,,,5,,,,,,,2.948113891,,,,,,,1.055371699,1.22035422,,,,,,,-0.101991628,,1.008712222,,,,,,0.752516938,,,1.622918722,,,,,,,,,1.64074253,,,,,-0.059087475,0.559079118,,,,0.977858094,,,,0,0,-1,-1
Wikipedia,204,203,377336,"BTW, small step, huh, from Berkely to Soman's talk page. What's next--Cambridge?",,,,-6,,,,,,,1,-1,,,,,,,3,,-4,,,,,,-5,,,-4,,,,,,,,,0,,,,,0,-2,,,,2,,,,,,,-1.793958665,,,,,,,-1.80112331,-0.329301932,,,,,,,-0.500007735,,-1.134310631,,,,,,-1.352425546,,,-1.066813705,,,,,,,,,0.014519845,,,,,-1.054244949,-0.618714224,,,,0.354577439,,,,0,0,-1,-1
Wikipedia,205,204,559786,"OK, same situation here :-) Marskell and I agreed on a proposal that would initially just give us some backup on the day-to-day stuff, not necessarily closes, but to work in to people who could help when we needed time off. Is it OK with you if I go ahead and propose that to Raul?",,,,12,,,,,,,12,4,,,,,,,12,,3,,,,,,12,,,0,,,,,,,,,4,,,,,7,3,,,,5,,,,,,,2.948113891,,,,,,,1.055371699,0.531618152,,,,,,,1.291064749,,1.008712222,,,,,,2.225976678,,,-0.17023623,,,,,,,,,0.827631188,,,,,0.68728063,0.853527453,,,,0.977858094,,,,0,0,-1,-1
Wikipedia,206,205,475950,"That line in <url>: ''<url>, the slashed zero character'', shouldn't it be ''<url> or slashed zero, the slashed zero character''? How's <url> doing?",,,,9,,,,,,,2,0,,,,,,,2,,6,,,,,,0,,,-3,,,,,,,,,-1,,,,,1,-2,,,,,,,,,,,2.157768465,,,,,,,-1.541441946,-0.157117915,,,,,,,-0.699015789,,1.927150587,,,,,,-0.299954304,,,-0.842669336,,,,,,,,,-0.18875799,,,,,-0.80545558,-0.618714224,,,,,,,,0,0,-1,-1
Wikipedia,207,206,528867,"Hey,saw you had a page in the works in your sandbox. Are you planning to move it to mainspace soon?",,,,7,,,,,,,9,6,,,,,,,6,,-3,,,,,,0,,,-3,,,,,,,,,1,,,,,-3,-3,,,,-2,,,,,,,1.630871514,,,,,,,0.276327606,0.875986186,,,,,,,0.097016426,,-0.828164509,,,,,,-0.299954304,,,-0.842669336,,,,,,,,,0.217797681,,,,,-1.800613054,-0.913162559,,,,-0.476463434,,,,0,0,1,1
Wikipedia,208,207,68487,"Thanks. As for the previous edits, should I make a note on the User Page that it's my account?",,,,12,,,,,,,12,1,,,,,,,7,,2,,,,,,2,,,3,,,,,,,,,3,,,,,-5,-2,,,,6,,,,,,,2.948113891,,,,,,,1.055371699,0.015066101,,,,,,,0.29602448,,0.7025661,,,,,,0.121034193,,,0.502196877,,,,,,,,,0.624353352,,,,,-2.298191791,-0.618714224,,,,1.185618312,,,,0,0,1,1
Wikipedia,209,208,545586,"Uh, okay, the tabs for the pull-down menues, which were visible to me before, are no longer visible. Is this because i screwed up a setting with Twinkle, or because my thinkpad is not displaying the entire page (preliminary fiddling around seems to eliminate this possibility)?",,,,0,,,,,,,5,-1,,,,,,,1,,-2,,,,,,0,,,-7,,,,,,,,,3,,,,,-4,-3,,,,3,,,,,,,-0.213267813,,,,,,,-0.762397852,-0.329301932,,,,,,,-0.898023843,,-0.522018387,,,,,,-0.299954304,,,-1.739246812,,,,,,,,,0.624353352,,,,,-2.049402423,-0.913162559,,,,0.562337657,,,,0,0,-1,-1
Wikipedia,210,209,238914,"Hi Editorofthewiki, both images are just fine. I don't see an open review for the article; is there somewhere in particular you'd like me to make this comment, if not just here?",,,,7,,,,,,,12,7,,,,,,,11,,4,,,,,,2,,,3,,,,,,,,,3,,,,,0,2,,,,3,,,,,,,1.630871514,,,,,,,1.055371699,1.048170203,,,,,,,1.092056695,,1.314858344,,,,,,0.121034193,,,0.502196877,,,,,,,,,0.624353352,,,,,-1.054244949,0.559079118,,,,0.562337657,,,,0,0,-1,-1
Wikipedia,211,210,366668,"'<url>'''Please also answer the questions at paragraph '''<url>''' above, as you are looking like a classic bully admin who abuses his powers and should be stripped of that role. Is there any review process in wikipedia, for proposing that you be stripped of your admin powers for bullyism?",-12,,,-12,,,-5,,,,6,,0,,,,,-6,,,,,-12,,,,6,,,,-2,,,,,,,,0,,,,0,,,-2,,-11,,,,5,-2.086625694,,,-3.374649517,,,-2.029666698,,,,-0.502716488,,-0.31265277,,,,,-2.115322657,,,,,-1.843272202,,,,0.963011187,,,,-0.928792915,,,,,,,,0.014519845,,,,0.148594705,,,-1.824324093,,-1.590606773,,,,0.893536208,0,0,1,1
Wikipedia,212,211,148625,Great job. Will it be done by next week?,5,,,12,,,5,,,,12,,8,,,,,5,,,,,7,,,,12,,,,1,,,,,,,,4,,,,3,,,3,,9,,,,-3,0.526432073,,,2.948113891,,,1.526022638,,,,1.055371699,,2.157690101,,,,,1.492204355,,,,,0.879539992,,,,2.225976678,,,,-0.121146902,,,,,,,,0.827631188,,,,0.70582485,,,0.270466653,,1.317931326,,,,-1.127181718,0,0,1,1
Wikipedia,213,212,164285,"I aggree... river name then ""River"". Do you think that since it's a list of rivers in China we should use the Chinese name and the international norm name too?",4,,,12,,,6,,,,12,,0,,,,,0,,,,,10,,,,9,,,,1,,,,,,,,3,,,,0,,,3,,9,,,,6,0.372722793,,,2.948113891,,,1.881591572,,,,1.055371699,,-0.31265277,,,,,-0.14758065,,,,,1.309457706,,,,1.594493932,,,,-0.121146902,,,,,,,,0.624353352,,,,0.148594705,,,0.270466653,,1.317931326,,,,1.146125948,0,0,-1,-1
