Num,Id,Request#,Label1,Label2,Label3
487,626505,"Perfect, thank you! Can you help with the phonetics of other Nordic languages?",0,0,0
488,568972,It's larger now than the sub-stub previously deleted. Can sources be added to verify the achievements?,0,0,0
489,630746,"Sorry, I did not know there has been a category before. Can you delete it?",1,1,0
490,364742,"at the end of the <nowiki><head> </head></nowiki>. Could that be fixed again, please?",0,1,0
491,389573,"That was nice work you did improving the reference I added. I still have to learn that, can you show me?",0,0,0
492,630525,"Just noticed that the "time" field is eliminated from the collapsable boxes. Could you make this something that is displayed when the box is expanded?""ust noticed that the "time" field is eliminated from the collapsable boxes. Could you make this something that is displayed whe""st noticed that the "time" field is eliminated from the collapsable boxes. Could you make this something ""t noticed that the "time" field is eliminated from the collapsable boxes. Could you "" noticed that the "time" field is eliminated from the collapsabl""noticed that the "time" field is eliminated f""oticed that the "time" fiel""ticed that",0,1,0
493,282732,Somebody keeps moving the Shannan Prefecture to Lhoka Prefecture. What is your view on this?,1,0,0
494,174873,I think the <url> would be more precise and accurate as <url>. What sayest thou?,1,1,0
495,355141,My contribution tried to show the impression to others I'am only trying to improve spelling. What's the difference between personel and persona?,0,0,1
496,466813,"Some time ago you uploaded an image of the Knowledge Navigator, which was speedied some time later. Can you upload the file again?",0,1,0
497,627547,"Your first attempt at doing this also added a <nowiki>"<url>"</nowiki> line to the article, and that's what triggered the bot. Perhaps you should get into the habit of using the 'Show changes button?""our first attempt at doing this also added a <nowiki>"<url>"</nowiki> line to the article, and that's what triggered the bot. Perhaps you should""ur first attempt at doing this also added a <nowiki>"<url>"</nowiki> line to the article, ""r first attempt at doing this also ad",1,1,1
498,419907,"I have also put speedy delete tags on <url> and <url>. Was there any particular reason to move your user/user talk pages to that name, and back again?",1,0,0
499,629728,"I create <url>, and then I would click "Move" on the top of the page I want to merge (for example <url>? Is that how you do it?"" create <url>, and then I would click "Move" on the top of the page I want to merge (fo""create <url>, and then I would click "Move" on t""reate <url",1,1,0
500,448921,"Hey, I just noticed <url>, and something doesn't seem right. What should be done?",1,0,0
501,36851,"I'm curious, are you stopping at characters? Or will you eventually move onto season pages and the main page itself?",1,1,1
502,379713,Looks like <url> (the one missing the side-chain) is unused and doesn't seem useful (due to that structural flaw). Maybe tag it for deletion?,0,0,0
503,379987,It's a shame that <url> still needs repair. What do you think?,1,0,1
504,476673,Either <url> is really misinterpreting the guidelines or I missed out on something. Care to shed light here?,0,1,0
505,545520,"Hi <name>, I received the photograph from Delft but it's page looks a mess and I can't edit it. Can you, or do you know someone who can, fix it?",0,0,0
506,253209,Thanks for that - very nicely commented code (rare to see)! It seems to need a table to be set up - do you have the schema or sql for that handy?,0,0,0
507,21812,These clickable images are great! Can you make one for the 10^-6 to 10^5 range too?,0,0,0
508,253511,Hi. What was wrong with the Autamata page?,0,1,0
509,295219,"oh, my, how did I get this here twice; trying to do too much at once (what else is new). Can you copy instead a different color?",1,0,0
510,387960,"I have never heard of the 1933 "freakish heat flash" in Coimbra, Portugal. Will you please provide some sources that you used for forming such a conclusion?"" have never heard of the 1933 "freakish heat flash" in Coimbra, Portugal. Will you please provide some sources that you used""have never heard of the 1933 "freakish heat flash" in Coimbra, Portugal. Will you please prov""ave never heard of the 1933 "freakish heat flash" in Coimbra, P""ve never heard of the 1933 "freaki""e neve",0,0,1
511,588710,"I am the uploader of the hubble pictures. What do I put for the author, description, and the other information?",1,0,0
512,619200,I would specifically appreciate an outside view at the thread <url>. What do you feel is the appropriate action?,0,0,0
513,60607,"The article is not about this, at all. Could you explain your logic?",0,0,0
514,576536,"So do I, because, inspite of my 100s of friends and supporters, I'm feeling a little beleaguered and lonely here. If I can hang on in here, can't you at least keep me company?",0,0,0
515,275128,"I dunno, but this one reeks of that banned user <url> - same mark-as-minor edits, same targets. Care for a look at this?",0,0,0
516,625156,"Evidently, I don't have enough consciousness, because I haven't the foggiest idea of what you're talking about. Could you tell me?",0,0,0
517,607779,"To be perfectly honest, I really have no idea what you're talking about. Would it not be simpler to just ''add'' a link to the template (if that is indeed what you mean) than to create a potentially offensive and almost certain to be rapidly deleted category?",0,0,0
518,50905,I asked some questions in the Criteria for Inclusion section on 20th Dec but no-one has yet responded. Can you take a look?,0,0,0
519,153742,An article about a craver named <url> needs some work. Can you clean the article up?,1,0,0
520,127846,"Listed by designation, new to me? have you a guideline or discussion reference for that?",0,1,0
521,608897,"This redirect isn't working because the admin who locked the page slapped a template onto it, causing this link to become mundane. Can you fix this puzzling circumstance?",1,1,1
522,615525,"I'm sorry, but I don't see how my edit makes it harder to find the book. Could you please explain?",1,0,0
523,625993,"Bingo! Since you've seen the light, now will you stop trying to craft PR statements?",0,0,0
524,385164,"FloraBase has an entry for this, but no other information.<url> Know anything about it?",1,0,0
