Num,Id,Request#,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,AVERAGE_SCORES,AVERAGE_EN,AVERAGE_CH
263,477048,"Regarding <url>: <url> seems to say the exact opposite (that links on a dab page should ''not'' be through redirects). The page is at <url>, so shouldn't that be how it's linked on the dab page?#",-1,,,-1,,,,4,,,,,5,1,,,4,,,,,-4,,0,,,,,,,-4,,5,,,,,,,0,0,,,2,,,,,,0,,,,,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.851851852,0.741935484,1
264,179380,E-mail me at <url> (just get rid of the spaces in between the letters and numbers) whenever you feel like it. By the way are you a member on any Iranian football forums online?#,3,,,6,,,,1,,,,,6,4,,,6,,,,,0,,6,,,,,,,5,,7,,,,,,,-2,2,,,0,,,,,,0,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962962963,1,0.913043478
265,282680,Good idea.... Perhaps though you could also make a list of kings on that page??#,12,,,6,,,,5,,,,,5,6,,,8,,,,,-1,,3,,,,,,,6,,0,,,,,,,0,8,,,8,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962962963,0.935483871,1
266,580699,"Hi, I think that you do a fantastic job on DELSORT. However, I was just wondering if, when you add to Schools, whether you would be good enough to add them to the appropriate section, please?#",12,,,,1,,,,,-8,-7,,,-6,,,,,3,,10,,,,,,,6,,-6,,,,,,,-6,2,,,0,,,,,,2,,,,,,,,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.814814815,0.741935484,0.913043478
267,479685,"Thanks! By the way, have you sent anything to Maggie since you received the email from the photographer?#",6,,,9,,,,7,,,,,6,6,,,6,,,,,10,,4,,,,,,,6,,0,,,,,,,5,8,,,0,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268,534387,"How can I join, by the way? And is there a Welcoming Comittee userbox?#",3,,,3,,,,3,,,,,6,4,,,3,,,,,5,,2,,,,,,,5,,0,,,,,,,-1,1,,,-5,,,,,,0,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,0.925925926,1,0.826086957
269,527356,"Do you have ""remember me"" set in IE? If not are you using the login link?#",0,,,1,,,,-1,,,,,0,1,,,0,,,,,0,,0,,,,,,,1,,3,,,,,,,-3,4,,,-1,,,,,,0,,,,,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,0.888888889,0.935483871,0.826086957
270,544739,"That was awfully quick, considering that it was open for less than 12 hours. Since I must now do them individually, must they be considered ""Second Nominations"" if I put them up again?#",-6,,,-1,,,,-9,,,,,-2,-2,,,0,,,,,-3,,1,,,,,,,-2,,0,,,,,,,-1,0,,,1,,,,,,0,,,,,-1,1,1,-1,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.703703704,0.548387097,0.913043478
271,472594,"And, by the way, shouldn't there have to be actual copyright VIOLATIONS (not just a lack of a machine-readable tag) to delete a photograph? Or are we so concerned with making our project bot-friendly that it doesn't matter if we lose really great images in the process?#",-9,,,-11,,-11,,-8,,,,,-5,,,,,-4,9,,,,,,,-6,,,,3,,-1,,,,,-3,,,-1,,,,,0,,,-3,,,,,,,-1,1,1,-1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.592592593,0.548387097,0.652173913
272,19879,"I was checking out the article on the Unitarian Society in Fall River that you contributed to, and there's a lot that was wrong. I want to reconcile what you know with what I know so we can get this article right... a little help here?#",-6,,,-5,,-2,,-1,,,,,5,,,,,5,1,,,,,,,-7,,,,-5,,-4,,,,,-6,,,-6,,,,,-1,,,-2,,,,,,,-1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,0.592592593,0.612903226,0.565217391
273,63922,"Hello <name>! Since you are experienced in ''botovodstvo'', could you help us with the issue <url>?#",1,,,10,,1,,5,,,,,3,,,,,12,8,,,,,,,7,,,,-3,,-1,,,,,0,,,2,,,,,3,,,4,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.925925926,0.935483871,0.913043478
274,460482,So it seems we both already know the problems with the current logo and the SVG one. What can I do to help you?#,6,,,3,,1,,5,,,,,6,,,,,12,7,,,,,,,6,,,,5,,1,,,,,10,,,1,,,,,3,,,2,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
275,607497,Um. Thanks?#,,,,,-2,,,,,-12,,-4,,,,,6,,,,,12,-1,,,,,,,8,,,,5,,-1,,,,,9,,,2,,,,,1,,,2,,,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.814814815,0.741935484,0.913043478
276,621674,"So ''Junanci'' means ""Greeks""? In which language?#",,3,,,-6,,0,,2,,,,,0,,,,,0,6,,,,,,,0,,,,3,,-2,,,,,0,,,0,,,,,0,,,1,,,,,,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.925925926,0.935483871,0.913043478
277,203939,"If the Russia tricolor is not the flag of the Lokot Autonomy, than what is? Is the flag even available on Wikipedia?#",-2,,,-6,,-5,,-3,,,,,0,,,,,-2,0,,,,,,,2,,,,0,,0,,,,,0,,,-4,,,,,0,,,-2,,,,,,,-1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.740740741,0.677419355,0.826086957
278,624543,"That's still not the original source, and after searching through a few pages on Flickr, I'm assuming the original is all rights reserved anyway. Can I ask why you believe it is public domain?#",-4,,,-4,,0,,-3,,,,,-4,,,,,-7,7,,,,,,,5,,,,3,,5,,,,,12,,,-4,,,,,0,,,-2,,,,,,,-1,1,1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.740740741,0.677419355,0.826086957
279,573791,It seems <url> has tagged the following baiting articles <url> <url> <url> and <url> with a delete tag out of spite. It there a way to remedy this type of poor behaviour ?#,0,,,6,,0,,-2,,,,,-3,,,,,-1,4,,,,,,,-5,,,,2,,1,,,,,7,,,-1,,,,,0,,,0,,,,,,,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.814814815,0.741935484,0.913043478
280,420955,"Wikipedia is not IMDb, which can easily be used (and is more suited) to providing complete soundtrack listings for pretty much every movie ever made. Would you care to address any of the other points I've brought up?#",-1,,,,,-7,,-5,,,,,-3,,,,,0,-3,,,,,,,0,,,,6,,-1,,,,,0,,,-3,,,,,0,,,-1,,,,,,,-1,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.703703704,0.677419355,0.739130435
281,171044,<name> I find this conversation remarkable given that you have twice opted to edit war over referencing format to the detriment of an article's quality in the last 24 hours on <url>. What gives?#,-2,,,-6,,,,,,-10,,,,0,,,,,-3,5,,-9,,,,,0,,,,,,3,,,,0,,1,,,,-7,,,1,,,,,,,,,-1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0.777777778,0.677419355,0.913043478
282,622184,I added mention of the river. The info for <url> says the picture was taken in <url>; is that city located on the river?#,11,,,6,,,,,,0,,,,-2,,,,,1,4,,1,,,,,0,,,,,,0,,,,0,,0,,,,2,,,4,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962962963,0.935483871,1
283,310105,"I might have just done a wrong revert on this art - what do you think? Small cf Singapores Changi maybe - but, ...?#",9,,,8,,,,,,1,,,,6,,,,,9,3,,3,,,,,0,,,,,,4,,,,0,,-4,,,,,,,0,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962962963,1,0.913043478
284,475927,And <url> targets <url>. Shouldn't it go to <url>?#,,6,,,-2,,,,,,0,,,,0,,,,,3,3,,-2,,,,,0,,,,,,2,,,,-5,,-5,,,,2,,,-6,,,,,,,,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0.814814815,0.870967742,0.739130435
285,474362,Where are the actual findings of fact and sanctions in Haiduc's case? Do they need to be tweaked?#,7,,,-2,,,,,,-1,,,,2,,,,,4,3,,-1,,,,,0,,,,,,2,,,,-3,,-3,,,,-1,,,-2,,,,,,,,,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,0.740740741,0.806451613,0.652173913
286,478708,"Nice work so far on your rewrite of ""The One After the Superbowl"". Are you planning on including info about the Diet Coke fiasco?#",12,,,8,,,,,,10,,,,5,,,,,12,3,,5,,,,,3,,,,,,3,,,,4,,3,,,,3,,,-4,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0.962962963,1,0.913043478
287,621793,"Oh I know, but I think that's a ''problem''. Unless there is some other cat for modem companies?#",6,,,-8,,,,,,-3,,,,2,,,,,0,4,,-3,,,,,0,,,,,,2,,,,0,,4,,,,-4,,,-5,,,,,,,,,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,0.814814815,0.806451613,0.826086957
288,455392,I'm with you - it really is a friggin' pain that people refuse to read no matter how big you put the text. Should we just maybe remove the source entirely?#,4,,,-10,,,,,,-5,,,,-1,,,,,12,3,,4,,,,,4,,,,,,3,,,,3,,3,,,,3,,,-4,,,,,,,,,1,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0.851851852,0.806451613,0.913043478
289,97672,"Hmmm, you are basically asking me to think positively despite evidence and knowing that over this issue none good faith on part of some users was showed in past, but ok, letxb4s see how it goes. The question then is: do you consider including the discussions with outside mediation participants that happend on those talk-pages (direktor, for exemple, has been very active and enthusiastic there lately) or only the in-mediation discussions are the ones that count?#",8,,,-8,,,,,,-8,,,,-1,,,,,-2,4,,-10,,,,,0,,,,,,2,,,,-5,,-1,,,,-6,,,8,,,,,,,,,1,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0.703703704,0.677419355,0.739130435
290,625896,Noticed your nice ''<url>'' photograph. Perhaps you were on the Siruvani bird survey ?#,0,,,3,,,,,,3,,,,-2,,,,,2,4,,-1,,,,,0,,,,,,3,,,,4,,1,,,,5,,,2,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.925925926,0.870967742,1
291,237733,"The problem remains that I don't know where to turn to educate myself further on the matter. For instance, where would I find the Tao-Green paper you mention in the article?#",3,,,,8,,,,,,,-3,,,5,,,,,9,,,3,2,,9,,,,,0,,,,,,6,,,,8,,,,-6,,0,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0.925925926,0.935483871,0.913043478
292,266502,I saw that page but was not sure if it had anything to do with any of the articles we are working on? or was this a general issue?#,3,,,,-3,,,,,,,-4,,,1,,,,,2,,,4,2,,8,,,,,-9,,,,,,-3,,,,9,,,,-3,,0,,,,1,,,,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0.814814815,0.806451613,0.826086957
293,115921,"<name>, you didn't reply to my message and my email. One question: if the church was built after 1700 but later ruin, for instance ruined by Beria order in 30s, can it be considered Contemporary?#",-2,,,,-6,,,,,,,-4,,,-3,,,,,-11,,,1,-10,,-2,,,,,-3,,,,,,-8,,,,9,,,,-6,,-5,,,,-6,,,,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,0.555555556,0.483870968,0.652173913
294,249702,"Hi <name> - I've been noticing your sig on WP:CFD... this is probably something you know all about but... you do know about being able to use four tildes (<nowiki>~~~~</nowiki>) to sign, don't you? Or have you done some fancy trick with your signature to stop it linking back to your user page?#",1,,,,0,,,,,,,-2,,,-1,,,,,-1,,,2,6,,-1,,,,,,,,,,,-8,,,,7,,,,-8,,-2,,,,-3,,,,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,0.703703704,0.741935484,0.652173913
295,431249,Hi. Is there any chance of getting <url> unblocked from making edits on Wikipedia?#,2,,,,4,,,,,,,7,,,0,,,,,7,,,3,0,,9,,,,,3,,,,,,6,,,,4,,,,0,,0,,,,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,620149,"- millions of people are using it to get help our service is free of charge. Since it's a tech support site you can't claim that it's not related to the article either (if you disagree with that just google for ""consumer electronics tech support"" see who comes first).We are here to server the community - why do you find it so offensive?#",1,,,,-10,,,,,,,-6,,,-2,,,,,2,,,2,0,,-3,,,,,-12,,,,,,-4,,,,8,,,,-3,,-1,,,,-9,,,,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,0.666666667,0.677419355,0.652173913
297,396161,"Why am I never asked to write a feature. Is it because ""I is black""?#",-6,,,,0,,,,,,,-9,,,-2,,,,,-11,,,3,-5,,-2,,,,,-9,,,,,,-11,,,,7,,,,-11,,0,,,,-3,,,,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,0.62962963,0.548387097,0.739130435
298,628610,"I'm sorry, I'm having trouble understanding your question. Could you try again?#",9,,,,12,,,,,,,10,,,2,,,,,12,,,3,12,,12,,,,,9,,,,,,12,,,,7,,,,12,,3,,,,6,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299,259765,I put plural women because in the storylines it states he falls for Detective Graves. He also hits on another older woman <url> but that wasn't notable enough to include.. is it best to keep it singular?#,4,,,,0,,,,,,,0,,,0,,,,,8,,,2,0,,11,,,,,6,,,,,,,,,,8,,,,12,,0,,,,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,144711,"So I got rid of it. Have a little faith in my good judgment, okay?#",-6,,,,-9,,,,,,,-6,,,-2,,,,,-12,,,3,-3,,-6,,,,,-12,,,,,,-7,,,,8,,,,-6,,-3,,,,-10,,,,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,0.555555556,0.483870968,0.652173913
